dataset_short_name,categorical_encoding,level,f1_mean,f1_std,f1_rank
large/0.25,One Hot,trace,0.2453432087287755,0.13818811095252814,2.0
large/0.25,Word2Vec Average Then Concatinate,attribute,0.037664406678119856,0.026241038615372084,1.0
large/0.25,Word2Vec Average Then Concatinate,event,0.0625558852428389,0.05521420731774145,1.0
large/0.25,Word2Vec Average Then Concatinate,trace,0.2576980521562066,0.14465907498516611,1.0
large/0.3,One Hot,attribute,0.021004400074626794,0.006884074948464059,2.0
large/0.3,One Hot,event,0.04203754509151634,0.029904420754560755,2.0
large/0.3,One Hot,trace,0.27824008933591715,0.14338842507120583,2.0
large/0.3,Word2Vec Average Then Concatinate,attribute,0.030226670230268683,0.009217992818335428,1.0
large/0.3,Word2Vec Average Then Concatinate,event,0.05524988388413209,0.033765627162239686,1.0
large/0.3,Word2Vec Average Then Concatinate,trace,0.29444096452195834,0.14548937604849718,1.0
large/0.35,One Hot,attribute,0.025848822019264337,0.008763114638674296,2.0
large/0.35,One Hot,event,0.050015097864457084,0.03460713555069972,2.0
large/0.35,One Hot,trace,0.31369470043275766,0.13338176717657152,2.0
large/0.35,Word2Vec Average Then Concatinate,attribute,0.03645461160536163,0.011051210546924876,1.0
large/0.35,Word2Vec Average Then Concatinate,event,0.06711026014621291,0.039385172148014055,1.0
large/0.35,Word2Vec Average Then Concatinate,trace,0.33338940789818233,0.13978634531749742,1.0
large/0.4,One Hot,attribute,0.027478545587647972,0.00884889552086399,2.0
large/0.4,One Hot,event,0.046946601816739014,0.019305213252246173,2.0
large/0.4,One Hot,trace,0.3270431003709406,0.09412128212794117,2.0
large/0.4,Word2Vec Average Then Concatinate,attribute,0.039495279530537275,0.012328690916020426,1.0
large/0.4,Word2Vec Average Then Concatinate,event,0.0672435571593553,0.027450373422223184,1.0
large/0.4,Word2Vec Average Then Concatinate,trace,0.34602616345636933,0.09650704363041847,1.0
large/0.45,One Hot,attribute,0.03033144486574649,0.010227701147609488,2.0
large/0.45,One Hot,event,0.051407348817543996,0.016170870490140977,2.0
large/0.45,One Hot,trace,0.36562728616592494,0.07973111307334435,2.0
large/0.45,Word2Vec Average Then Concatinate,attribute,0.04212035461813003,0.018372607834345602,1.0
large/0.45,Word2Vec Average Then Concatinate,event,0.06760175178532046,0.01352948092092662,1.0
large/0.45,Word2Vec Average Then Concatinate,trace,0.38231832849093933,0.07726067648006738,1.0
p2p/0.05,One Hot,attribute,0.011469036570234252,0.011190336221452012,2.0
p2p/0.05,One Hot,event,0.03281827308185617,0.04591133739066342,2.0
p2p/0.05,One Hot,trace,0.13026283427251883,0.15713691386857953,2.0
p2p/0.05,Word2Vec Average Then Concatinate,attribute,0.014045726407986287,0.013176196710287406,1.0
p2p/0.05,Word2Vec Average Then Concatinate,event,0.03306377151891932,0.045273786034180134,1.0
p2p/0.05,Word2Vec Average Then Concatinate,trace,0.14095490613508316,0.19111615498419637,1.0
p2p/0.1,One Hot,attribute,0.010858064140865055,0.00880520244983341,2.0
p2p/0.1,One Hot,event,0.028725943700617332,0.03482675325154243,2.0
p2p/0.1,One Hot,trace,0.13958807452789543,0.13418358631609914,2.0
p2p/0.1,Word2Vec Average Then Concatinate,attribute,0.0157119604338603,0.008442861296496752,1.0
p2p/0.1,Word2Vec Average Then Concatinate,event,0.030611046294001975,0.027434803220660785,1.0
p2p/0.1,Word2Vec Average Then Concatinate,trace,0.1558974043982469,0.1533590300966375,1.0
p2p/0.15,One Hot,attribute,0.013051652785339643,0.007743376531559906,2.0
p2p/0.15,One Hot,event,0.030620649399169114,0.03227032159812667,2.0
p2p/0.15,One Hot,trace,0.17835589298703594,0.14670191781310157,2.0
p2p/0.15,Word2Vec Average Then Concatinate,attribute,0.018815085076036166,0.008535662174403338,1.0
p2p/0.15,Word2Vec Average Then Concatinate,event,0.036834565947079574,0.030210867168483462,1.0
p2p/0.15,Word2Vec Average Then Concatinate,trace,0.1912278504462823,0.15305672295905312,1.0
p2p/0.2,One Hot,attribute,0.017520254333514687,0.010711482645995725,2.0
p2p/0.2,One Hot,event,0.0413932786423617,0.04380876513870918,2.0
p2p/0.2,One Hot,trace,0.21464601592693097,0.15054549351989505,2.0
p2p/0.2,Word2Vec Average Then Concatinate,attribute,0.0269681091629246,0.01305715462751214,1.0
p2p/0.2,Word2Vec Average Then Concatinate,event,0.05213743616698381,0.04384169766281891,1.0
p2p/0.2,Word2Vec Average Then Concatinate,trace,0.23450487162593406,0.1685696997788145,1.0
p2p/0.25,One Hot,attribute,0.020138827789503135,0.005837824493738835,2.0
p2p/0.25,One Hot,event,0.039048019249538164,0.024793891877305314,2.0
