dataset_short_name,categorical_encoding,level,f1_mean,f1_std,f1_rank
p2p/0.2,Word2Vec Average Then Concatinate,event,0.07588394606631017,0.06903005750551124,1.0
p2p/0.2,Word2Vec Average Then Concatinate,trace,0.2824023004538888,0.19815502550667083,1.0
p2p/0.25,One Hot,attribute,0.019001622331483427,0.005589416457597585,2.0
p2p/0.25,One Hot,event,0.05022142468734138,0.03400578237653184,2.0
p2p/0.25,One Hot,trace,0.28833266060255586,0.1518398554064011,2.0
p2p/0.25,Word2Vec Average Then Concatinate,attribute,0.027380554625912924,0.008620058481007374,1.0
p2p/0.25,Word2Vec Average Then Concatinate,event,0.07232838784685361,0.04900335452009367,1.0
p2p/0.25,Word2Vec Average Then Concatinate,trace,0.29933744555185426,0.16365934674560925,1.0
p2p/0.3,One Hot,attribute,0.022222061849857727,0.00662251576034696,2.0
p2p/0.3,One Hot,event,0.05785160447611501,0.037479440058259296,2.0
p2p/0.3,One Hot,trace,0.3307351032670346,0.16136153055838565,2.0
p2p/0.3,Word2Vec Average Then Concatinate,attribute,0.029262758281237592,0.010005401119543999,1.0
p2p/0.3,Word2Vec Average Then Concatinate,event,0.07340969058513555,0.04828216021149362,1.0
p2p/0.3,Word2Vec Average Then Concatinate,trace,0.3374259351694639,0.16342856936168484,1.0
p2p/0.35,One Hot,attribute,0.028844399800302973,0.011552889783677321,2.0
p2p/0.35,One Hot,event,0.06743933290885272,0.039575213493707385,2.0
p2p/0.35,One Hot,trace,0.3428367844189974,0.1339493727191423,2.0
p2p/0.35,Word2Vec Average Then Concatinate,attribute,0.03882195994686595,0.013647633973248932,1.0
p2p/0.35,Word2Vec Average Then Concatinate,event,0.09311707612375196,0.050812375688477705,1.0
p2p/0.35,Word2Vec Average Then Concatinate,trace,0.35629527339888867,0.13407603825435915,1.0
p2p/0.4,One Hot,attribute,0.030818251583596783,0.00996025057409885,2.0
p2p/0.4,One Hot,event,0.07757163197980675,0.04328069122531147,2.0
p2p/0.4,One Hot,trace,0.38911342126172593,0.14070536369279926,2.0
p2p/0.4,Word2Vec Average Then Concatinate,attribute,0.04104024545095842,0.013998850662596554,1.0
p2p/0.4,Word2Vec Average Then Concatinate,event,0.09589084772265777,0.050727811647704374,1.0
p2p/0.4,Word2Vec Average Then Concatinate,trace,0.3965828060981628,0.14258282057002974,1.0
p2p/0.45,One Hot,attribute,0.038951227075800454,0.01230846056501765,2.0
p2p/0.45,One Hot,event,0.08926898521810782,0.045613991618447494,2.0
p2p/0.45,One Hot,trace,0.4316345923974014,0.12529297364186254,2.0
p2p/0.45,Word2Vec Average Then Concatinate,attribute,0.05008542331660929,0.016824317219194883,1.0
p2p/0.45,Word2Vec Average Then Concatinate,event,0.11888259918103251,0.06068433349690448,1.0
p2p/0.45,Word2Vec Average Then Concatinate,trace,0.4448010296495007,0.12968223960754563,1.0
small/0.05,One Hot,attribute,0.00971769349326877,0.008349179591884139,2.0
small/0.05,One Hot,event,0.03269243972771918,0.037797562389247245,2.0
small/0.05,One Hot,trace,0.1886796739809908,0.21168482744364128,2.0
small/0.05,Word2Vec Average Then Concatinate,attribute,0.011016040625163854,0.0077770879108488514,1.0
small/0.05,Word2Vec Average Then Concatinate,event,0.0440137981247315,0.04955542454654929,1.0
